N,Time,M,X,O,Lambda,X_scaled,X_scaled2,Y_i0,Y_i1,Y_i2,Y_i3,Y_i4,Y_i5,Y_i6,Y_i7,Y_i8,Y_i9,Y_i10,Y_i11,Y_i12,Y_i13,Z_i0,Z_i1,Z_i2,Z_i3,Z_i4,Z_i5,Z_i6,Z_i7,Z_i8,Z_i9,Z_i10,Z_i11,Z_i12,Z_i13,M_prev,X_prev,X_prev_scaled
2.0,11,0.0,0.6637074270693684,0.0,1.1281236441073364e-44,0.5135680855178182,0.48292184601778426,0.5824493206177673,0.36951874852038247,0.500288381819678,0.5146624670245085,0.5254163043038854,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.6991111223753604,0.508682018641608
2.0,12,0.0,0.653107439452524,0.0,6.150625471525704e-44,0.5063125177340376,0.47520916211684444,0.39700268695004653,0.5087645559746407,0.46567844437147704,0.445200603882558,0.450041988018738,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.6637074270693684,0.48292184601778426
2.0,13,0.0,0.619134325308211,0.0,1.4112795334818614e-41,0.48305831769058905,0.4504898982840023,0.4348436145627939,0.44961855785781524,0.4259100957495951,0.43534589590426487,0.4692215019223015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.653107439452524,0.47520916211684444
2.0,14,0.0,0.5298224010608765,0.0,2.2679902457744982e-35,0.4219253481344113,0.3855054223389781,0.40815930852617793,0.34242720509374946,0.3476338226046428,0.38583399846357586,0.387089158056216,1,1,1,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.619134325308211,0.4504898982840023
2.0,15,0.0,0.5029024328893061,0.0,1.6835738178669485e-33,0.4034989441737442,0.3659181159537566,0.37176861678717354,0.33020872800604417,0.35773982840566243,0.36370049743667554,0.3804702150799301,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.5298224010608765,0.3855054223389781
2.0,16,0.0,0.4269110385477508,0.0,3.2111092435646984e-28,0.3514837218396173,0.3106258245913853,0.3099227119901706,0.31566964609442383,0.332378499309979,0.31887849212555536,0.300379409865235,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.5029024328893061,0.3659181159537566
2.0,17,1.0,0.4044059021629756,0.0,1.1761754985099741e-26,0.3360792187000585,0.2942508051708452,0.09047842334227547,0.08313733787151874,0.07525787915805938,0.09541621028594552,0.09887675175118675,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.4269110385477508,0.3106258245913853
2.0,18,1.0,0.36457540245075415,0.0,6.889357569910117e-24,0.3088157066121163,0.2652696341543177,0.09103638043087739,0.05936323503985413,0.08759877395091253,0.0737992253285951,0.08589066581886635,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4044059021629756,0.2942508051708452
2.0,19,1.0,0.30611590582805037,0.0,7.949880740771073e-20,0.2688008636062913,0.22273377140080974,0.0783180374022345,0.08458568723666446,0.0781479515326587,0.07663368981673713,0.08145895351108676,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.36457540245075415,0.2652696341543177
2.0,20,1.0,0.21696812590453785,0.0,1.2444654299762424e-13,0.20778024892361546,0.1578687289239681,0.026983461832974835,0.01676560675225322,0.02582138435507014,0.025573746037678518,0.05480059898740478,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.30611590582805037,0.22273377140080974
2.0,21,1.0,0.17974678596485377,0.0,4.8016051511876463e-11,0.18230267624170382,0.13078601527362196,0.040064151460998655,0.01797317828485864,0.05244666768490246,0.03651766049445654,0.023230805818976324,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.21696812590453785,0.1578687289239681
2.0,22,1.0,0.0336273288590212,0.0,0.4060370294138345,0.08228561359194586,0.024467666123537814,-0.031122066079042696,0.009435984868091418,0.0016589097566294278,-0.03257104812326562,0.0348683684859019,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.17974678596485377,0.13078601527362196
2.0,23,1.0,0.04008522470326661,0.0,0.19566120453744698,0.08670596791047913,0.029166512113952832,0.019501348111355024,-0.017158408419406638,0.04263650063425661,0.036712533095051424,0.012000009925550172,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0336273288590212,0.024467666123537814
2.0,24,1.0,0.00715558011185824,1.0,0.9792675985943797,0.06416601059495412,0.005206489811640391,0.010663386261036916,-0.020843105883047757,-0.007361456398264552,-0.0017022602767137918,0.009015662212230583,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.04008522470326661,0.029166512113952832
3.0,1,0.0,1.0574989407228346,0.0,4.885619918587688e-72,0.7831137796514546,0.7694494890176169,0.7783971974264285,0.7502604165817883,0.7700507442953596,0.7541250353541024,0.8090553487042799,0,0,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
3.0,2,0.0,1.021337116676366,0.0,1.591111372330677e-69,0.7583614332300909,0.7431376924162122,0.7071464740763752,0.7632819233767768,0.7195492683322281,0.7259845373236283,0.7688962134234018,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0574989407228346,0.7694494890176169
3.0,3,0.0,0.9357435563769437,0.0,1.410426073194911e-63,0.6997736403895887,0.6808587447034402,0.735818361993918,0.5960002565764556,0.6755964501501666,0.6889954302978093,0.7080953463664004,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.021337116676366,0.7431376924162122
3.0,4,0.0,0.858149060333765,0.0,3.4767075521860676e-58,0.6466611136546586,0.6244000164420266,0.6154717230721068,0.616946202450877,0.652735722526212,0.625796519316998,0.6298187855745986,1,1,1,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9357435563769437,0.6808587447034402
3.0,5,0.0,0.8496782985607592,0.0,1.3482703259710496e-57,0.640862976105268,0.6182365839629602,0.5826758453375268,0.5913241290852624,0.6180663227865868,0.6170766745248533,0.6120082428503817,1,1,1,1,2,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.858149060333765,0.6244000164420266
3.0,6,0.0,0.8884226648983087,0.0,2.7386886088291825e-60,0.6673830425773271,0.6464274707172879,0.6458311697332165,0.6152586205586821,0.6272913962441415,0.6502597943516281,0.6581282311898342,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8496782985607592,0.6182365839629602
3.0,7,0.0,0.8284076114723875,0.0,4.0533648854728073e-56,0.6263034390986378,0.6027597653289728,0.6429969565099872,0.5765414515146767,0.6110014569249127,0.6226965727568401,0.6205233786129185,1,1,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8884226648983087,0.6464274707172879
3.0,8,1.0,0.7293630999584961,0.0,3.0912438901361187e-49,0.558508627172772,0.530693736854021,0.16911376334216743,0.12997023672840388,0.1711964415946337,0.16274993792595951,0.1589835014264862,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.8284076114723875,0.6027597653289728
3.0,9,1.0,0.7205240476654313,0.0,1.2715502651242987e-48,0.5524583990616749,0.5242623315746455,0.11874778609068183,0.1895807016702745,0.11796995180764577,0.10880902855889242,0.13849817457793176,1,0,0,0,0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7293630999584961,0.530693736854021
3.0,10,1.0,0.7018344733902362,0.0,2.529403813879287e-47,0.5396656036448018,0.5106635629875338,0.16927012625543178,0.10195302161246066,0.14246005951772564,0.17568290186413285,0.15015875016595592,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7205240476654313,0.5242623315746455
3.0,11,1.0,0.6662192678782106,0.0,7.547725987756378e-45,0.5152874112292615,0.48474949288571983,0.12988856116350433,0.1405599751894815,0.15042864936560854,0.14118174705562198,0.12688042654296652,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7018344733902362,0.5106635629875338
3.0,12,1.0,0.5866080713513022,0.0,2.569026955198399e-39,0.46079447655536065,0.4268233880653786,0.12213289407628507,0.12021823684486471,0.12674640361288025,0.11355655680244092,0.11727784788805275,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6662192678782106,0.48474949288571983
3.0,13,1.0,0.5051357373112833,0.0,1.1777314628321892e-33,0.4050276149798989,0.3675430962541023,0.24244339241502055,0.052667629877793415,0.15819921018475536,0.17643467047995223,0.11995384820437245,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5866080713513022,0.4268233880653786
3.0,14,1.0,0.47965730230289705,0.0,6.941754881657436e-32,0.3875879236415588,0.34900466747348236,0.13304412223064727,0.09270636948022842,0.08816508209322671,0.13536687655900825,0.08363890732938269,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5051357373112833,0.3675430962541023
3.0,15,1.0,0.391167201704433,0.0,9.78118013664909e-26,0.32701748277939735,0.28461816072004303,-0.08383849571014089,0.15370339897862248,0.06935137401758065,0.006556279326272485,0.05086675771196877,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.47965730230289705,0.34900466747348236
3.0,16,1.0,0.35901296924342796,0.0,1.6776299610443203e-23,0.3050082860152872,0.26122233800653505,0.05357759377865431,0.05572377743129103,0.042729276971490086,0.06899024868728676,0.05598363193020091,0,0,1,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.391167201704433,0.28461816072004303
3.0,17,1.0,0.2704475805900337,0.0,2.3924876598718973e-17,0.24438631135840824,0.1967810507203081,0.15016369071971672,-0.033995798072434226,0.08338796656132907,0.10691889667006894,0.08413038479179577,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.35901296924342796,0.26122233800653505
3.0,18,1.0,0.22800433262782632,0.0,2.1286715111767723e-14,0.21533440359351236,0.1658988113164126,0.07980453005594125,0.026032903525976838,0.052866922602000134,0.0701717064252439,0.06664889848134362,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.2704475805900337,0.1967810507203081
3.0,19,1.0,0.24572567890742752,0.0,1.2494054144677273e-15,0.22746445825010184,0.1787930850735314,0.14126425908815896,-0.03314647364424777,0.09036805324573793,0.09676164643296857,0.05449170649968486,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.22800433262782632,0.1658988113164126
3.0,20,1.0,0.21914976658910154,0.0,8.777824936774565e-14,0.2092735565046122,0.15945611804117155,0.06183014587023474,0.058039860708957065,0.07223182739148007,0.06195511862732035,0.05818397788670715,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.24572567890742752,0.1787930850735314
3.0,21,1.0,0.18208104283374912,0.0,3.3051080627008056e-11,0.18390044781929626,0.13248444984016602,0.048916785513114576,0.06919409178922682,0.04420560866648177,0.045057431949710666,0.016235765730005222,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.21914976658910154,0.15945611804117155
3.0,22,1.0,0.13891252899562978,0.0,3.302487827708812e-08,0.15435210402879784,0.10107449789100695,0.1323856760802727,-0.007050944677600971,0.04100820618780973,0.08594997186999766,0.04958752009630722,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.18208104283374912,0.13248444984016602
3.0,23,1.0,0.09703228679808312,0.0,2.6851396170768975e-05,0.12568556713751164,0.07060190854088459,0.03800607071642938,-0.009288298337208347,0.013925076806042627,0.03717288185398457,0.021349680753250395,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.13891252899562978,0.10107449789100695
3.0,24,1.0,0.06560008091824521,0.0,0.0040863315199455375,0.1041705891395654,0.04773144142116696,-0.04993935453479715,0.036057046854296,-0.011154812986434493,0.01578113401677175,-0.010158322730110273,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.09703228679808312,0.07060190854088459
3.0,25,1.0,-0.08658745117085948,1.0,0.9999999935164148,0.0,-0.0630021151730096,0.02716886496953798,-0.050220668374930416,-0.006378804145403833,-0.01032901445089912,-0.017050020739253182,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.06560008091824521,0.04773144142116696
4.0,1,0.0,1.0021135385234934,0.0,3.44739943496428e-68,0.7452031183926917,0.7291503759119444,0.7584242022210511,0.6583174612196734,0.7177213321471048,0.7304338510537179,0.7426624389507881,1,0,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
4.0,2,0.0,1.0014072861783603,0.0,3.859819941301321e-68,0.7447196969069511,0.7286364978500821,0.6809935142910432,0.7207216959992749,0.7202748190398165,0.7075819780436537,0.7368786297976314,1,1,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0021135385234934,0.7291503759119444
4.0,3,0.0,1.0033339835626345,0.0,2.835870525102535e-68,0.7460384987750042,0.7300383870253166,0.8109050087076685,0.6495531541301027,0.7479475939859813,0.7608335872056423,0.7473148848481674,1,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0014072861783603,0.7286364978500821
4.0,4,0.0,1.040572574463388,0.0,7.329664092390233e-71,0.7715278795383871,0.757133652691243,0.8142750376265085,0.6778959870465027,0.7930668967603839,0.7805361344680961,0.7597779326279062,1,1,0,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0033339835626345,0.7300383870253166
4.0,5,0.0,0.9743106209854389,0.0,2.9473804120566337e-66,0.7261723458978584,0.7089206244965603,0.664281196036288,0.685047284976991,0.6852540131075908,0.6909024371266949,0.6776995144479862,1,1,1,1,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.040572574463388,0.757133652691243
4.0,6,0.0,0.9799353006390294,0.0,1.19837687299841e-66,0.7300223734605158,0.7130132119391395,0.7641455882816851,0.6306909485365592,0.7261019575760368,0.7244205870948509,0.7291254333719233,1,1,1,1,1,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9743106209854389,0.7089206244965603
4.0,7,0.0,0.9555829347965107,0.0,5.8988739524014554e-65,0.7133534633209379,0.6952941252031394,0.7293454796939607,0.6006581707762715,0.6857112344318048,0.7215258675269585,0.6783264496999464,1,1,1,1,2,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9799353006390294,0.7130132119391395
4.0,8,0.0,0.9218808507312529,0.0,1.2960739398167092e-62,0.6902847802027076,0.6707720662542047,0.6958681662109669,0.6671284653718111,0.6836622120576812,0.707575607161431,0.6715841543464268,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9555829347965107,0.6952941252031394
4.0,9,0.0,0.9456588886956661,0.0,2.886439571158975e-64,0.7065605696141924,0.6880732648247236,0.7356497498474817,0.6376479128793798,0.7290528500473732,0.6897740833388414,0.7259532578912479,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9218808507312529,0.6707720662542047
4.0,10,1.0,0.9813725738606542,0.0,9.521852430368699e-67,0.7310061702025742,0.7140589899568479,0.19759336096600805,0.24768605902323812,0.2069758467692911,0.21987171317733462,0.22138061801519043,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9456588886956661,0.6880732648247236
4.0,11,1.0,0.8899443470751836,0.0,2.1468680252111887e-60,0.6684246162638983,0.6475346657492217,0.12537070497355096,0.26542136900246616,0.19356794293706298,0.19198902738801785,0.17731213508034774,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.9813725738606542,0.7140589899568479
4.0,12,1.0,0.8679741063757817,0.0,7.218617600687951e-59,0.6533862429768227,0.631548843136299,0.1983347522124949,0.14835398306950623,0.18611265885177908,0.18855980792678617,0.1923060257606625,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8899443470751836,0.6475346657492217
4.0,13,1.0,0.8092728476937159,0.0,8.658352687853747e-55,0.6132059166635965,0.5888370712769978,0.07924598070566934,0.17560661319259355,0.1351361170938486,0.13284172866460273,0.12315965956360692,0,1,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8679741063757817,0.631548843136299
4.0,14,1.0,0.8293270880543262,0.0,3.4988387193724106e-56,0.6269328100853788,0.6034287880191069,0.12161336748870352,0.2343820388067214,0.16018313960591432,0.17415422112701326,0.19687789876179604,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8092728476937159,0.5888370712769978
4.0,15,1.0,0.7544170119386083,0.0,5.613182406149052e-51,0.575657737453968,0.5489232773562674,0.1359279418722899,0.14095082241300683,0.15701097524786253,0.14568812559370875,0.14047954530827705,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.8293270880543262,0.6034287880191069
4.0,16,1.0,0.7699989837799208,0.0,4.639411057424648e-52,0.5863234152817369,0.5602609154469397,0.18273113768060403,0.1326367044498283,0.15814931830283777,0.17747440399620176,0.17498252703202025,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7544170119386083,0.5489232773562674
4.0,17,1.0,0.6951654977306236,0.0,7.352348116376206e-47,0.5351007676567097,0.505811132676774,0.10342814118781268,0.17689021333690666,0.13176106515172648,0.14644539339050072,0.13173156353261337,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.7699989837799208,0.5602609154469397
4.0,18,1.0,0.5547832298918605,0.0,4.180085321130304e-37,0.43901074408664387,0.40366723437476965,0.10758755098108254,0.12214852208542067,0.1228220895182592,0.12906615600503898,0.1182199063980281,0,0,0,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.6951654977306236,0.505811132676774
4.0,19,1.0,0.49986451317794567,0.0,2.737338123242812e-33,0.4014195235947585,0.36370768747996063,0.1532098146750811,0.08652092737211993,0.11462855021040977,0.1222624029908065,0.10149135394670412,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5547832298918605,0.40366723437476965
4.0,20,1.0,0.5328550725085129,0.0,1.396077688290346e-35,0.42400117633814394,0.38771203211028166,0.1705216717455015,0.11475403104244115,0.12985131753515555,0.1307090306159095,0.1551237960866795,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.49986451317794567,0.36370768747996063
4.0,21,1.0,0.5481950442413623,0.0,1.19944178472386e-36,0.4345012079166808,0.3988735878876498,0.17628579955367676,0.08401768526043138,0.1330222724836352,0.13607784640127055,0.14757324320060392,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5328550725085129,0.38771203211028166
4.0,22,1.0,0.46530621086419544,0.0,6.897397348270688e-31,0.3777647690805792,0.33856263339748965,0.15804167307779576,0.07566873932030213,0.08931325341991656,0.1399797567110897,0.12100281515434724,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.5481950442413623,0.3988735878876498
4.0,23,1.0,0.45838666658203386,0.0,2.0869134092464452e-30,0.37302842179538864,0.3335278862151381,0.07243961039492276,0.15337916490497724,0.10377820566883014,0.08168912151608018,0.09113752905494095,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.46530621086419544,0.33856263339748965
4.0,24,1.0,0.3504107503998247,0.0,6.644152037322033e-23,0.2991201676356491,0.25496325571459066,0.007638968202434338,0.10622151561188478,0.04338986831416116,0.04165335992544166,0.034124613877554104,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.45838666658203386,0.3335278862151381
4.0,25,1.0,0.3582129025921303,0.0,1.906735703356487e-23,0.30446064973212705,0.26064019947919026,0.08746426142129764,0.08467411044647682,0.10780400814514514,0.08583187187756619,0.08145141592563518,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3504107503998247,0.25496325571459066
4.0,26,1.0,0.31434322480539023,0.0,2.1314146005956046e-20,0.27443236740390087,0.22872007184927354,0.13736996608168056,0.04010699302022368,0.09407296624211346,0.09167302807495971,0.06941564920810145,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3582129025921303,0.26064019947919026
4.0,27,1.0,0.30139390482291856,0.0,1.6923058296247633e-19,0.2655687090410001,0.2192979842613391,0.02727539753737814,0.07507892205920515,0.08307702268960003,0.016945487338592646,0.05576024833784314,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.31434322480539023,0.22872007184927354
4.0,28,1.0,0.24452492324341174,0.0,1.5140507515682343e-15,0.22664255501521685,0.17791940019638114,0.04994548752157991,0.0740529007834427,0.06031961297703214,0.060539462415133014,0.06711339263217612,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.30139390482291856,0.2192979842613391
4.0,29,1.0,0.28283856663770746,0.0,3.294851214026832e-18,0.25286779666070336,0.2057968875364566,0.14811562893593017,-0.010744223903566184,0.08090692372374937,0.09352739490661033,0.061467986068801786,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.24452492324341174,0.17791940019638114
4.0,30,1.0,0.24264297314968541,0.0,2.046028692142205e-15,0.22535438214518208,0.17655006971082568,0.01883652297956122,0.058132910930836994,0.04335641682150386,0.02222420625068797,0.055474224315690344,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.28283856663770746,0.2057968875364566
4.0,31,1.0,0.26829242422427796,0.0,3.3775773934691524e-17,0.24291113198446837,0.1952129319255504,0.03586065939474772,0.03457456207115215,0.054996860238881326,0.024220053940175273,0.04239257097180254,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.24264297314968541,0.17655006971082568
4.0,32,1.0,0.20482868403445267,0.0,8.679958637616029e-13,0.19947094267445517,0.1490359188054904,-0.037918668462632185,0.1039352101863572,0.023852914332717762,0.0049605729219281474,-0.008630492602332654,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.26829242422427796,0.1952129319255504
4.0,33,1.0,0.14790943754973918,0.0,7.828381793598064e-09,0.16051038290783004,0.10762076136524346,0.021495398513455985,0.04938133274438925,0.0016330810752489622,3.1412156275840545e-05,0.03921677235970579,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.20482868403445267,0.1490359188054904
4.0,34,1.0,0.01414459970983123,1.0,0.9391671793464164,0.06894991292279098,0.010291788104912058,0.01652357055474605,0.0020382773212500893,-0.00847786580872504,-0.0017594430857117377,-0.009523496608368896,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.14790943754973918,0.10762076136524346
5.0,1,0.0,1.0670530006593855,0.0,1.0593405480780937e-72,0.7896534221478091,0.776401142823717,0.7119760288179574,0.7619655940266606,0.7750067334731892,0.7562772447099236,0.7738237259567597,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.7276125387810539
5.0,2,0.0,0.9996847421992414,0.0,5.084656988737732e-68,0.7435406356615228,0.7273831532522734,0.5977844285236001,0.7348506437361356,0.6694372795233884,0.6889947372307392,0.7118553829251578,1,1,1,1,2,2,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0670530006593855,0.776401142823717
5.0,3,0.0,1.0341278609738624,0.0,2.055458122511128e-70,0.7671165483877741,0.7524443983474127,0.6920234403435019,0.7146941309124198,0.7148867819318225,0.7441914627632684,0.735740423690169,1,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.9996847421992414,0.7273831532522734
5.0,4,0.0,1.066569006331536,0.0,1.1446348553549892e-72,0.7893221336803493,0.7760489824820749,0.7697128227297103,0.7600554731941872,0.7687379573075132,0.7704100486166658,0.7701633330164033,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0341278609738624,0.7524443983474127
